TableName      TimeGenerated         BackendPoolName_s    BackendSettingName_s    ClientIP_s       Error_info_s                     Host_s                    HttpMethod_s    HttpStatus_d    RequestUri_s                                                                     ServerConnectTime_s    ServerHeaderTime_s    ServerResponseLatency_s    ServerRouted_s                ServerStatus_s    TimeTaken_d
PrimaryResult  2026-07-20T09:47:42Z  Back_WebSite         Backend_WebSite         148.227.74.192   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:47:42Z  Back_WebSite         Backend_WebSite         148.227.74.192   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:47:42Z  Back_WebSite         Backend_WebSite         148.227.74.192   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:47:41Z  Back_WebSite         Backend_WebSite         148.227.74.192   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:47:41Z  Back_WebSite         Backend_WebSite         148.227.74.192   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:47:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:46:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:45:32Z  Back_WebSite         Backend_WebSite         78.46.215.1      ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:45:23Z  Back_WebSite         Backend_WebSite         52.28.162.93     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:45:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:44:14Z  Back_WebSite         Backend_WebSite         186.122.224.171  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:44:14Z  Back_WebSite         Backend_WebSite         186.122.224.171  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:44:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:43:21Z  Back_WebSite         Backend_WebSite         168.228.147.53   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:43:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:42:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:41:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.006
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.007
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.008
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:41:01Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:40:27Z  Back_WebSite         Backend_WebSite         3.79.134.69      ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:40:19Z  Back_WebSite         Backend_WebSite         49.13.24.81      ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:40:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:39:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:38:17Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:38:17Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:38:17Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:38:17Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:38:17Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:38:16Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:38:16Z  Back_WebSite         Backend_WebSite         186.157.62.150   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:38:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:37:41Z  Back_WebSite         Backend_WebSite         74.125.210.38    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/Welcome/Footer.png                                                       0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:37:41Z  Back_WebSite         Backend_WebSite         74.125.210.38    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/Welcome/Header.png                                                       0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:37:40Z  Back_WebSite         Backend_WebSite         74.125.210.38    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/Welcome/cg-arrow.png                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:37:21Z  Back_WebSite         Backend_WebSite         201.252.47.24    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.007
PrimaryResult  2026-07-20T09:37:20Z  Back_WebSite         Backend_WebSite         66.249.91.39     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/Welcome/Header.png                                                       0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:37:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:36:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:35:54Z  Back_WebSite         Backend_WebSite         181.239.127.201  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:35:22Z  Back_WebSite         Backend_WebSite         18.192.166.72    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:35:15Z  Back_WebSite         Backend_WebSite         78.47.173.76     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:35:14Z  Back_WebSite         Backend_WebSite         190.138.111.224  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:35:10Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:35:02Z  Back_WebSite         Backend_WebSite         181.84.246.201   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.006
PrimaryResult  2026-07-20T09:34:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:33:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:32:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:31:32Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/mapicon.jpg                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:31:32Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Promo14233.jpg                               0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:31:32Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/footer.png                                                      0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:31:32Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Head.jpg                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:31:22Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/mapicon.jpg                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:31:22Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/footer.png                                                      0.000                  0.000                 0.000                      back_website~backend_website  -                 0.006
PrimaryResult  2026-07-20T09:31:22Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Promo12761.jpg                               0.000                  0.000                 0.000                      back_website~backend_website  -                 0.006
PrimaryResult  2026-07-20T09:31:22Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Head.jpg                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:31:17Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/mapicon.jpg                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:31:17Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Head.jpg                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:31:17Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Promo14233.jpg                               0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:31:17Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/footer.png                                                      0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:31:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:30:31Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/mapicon.jpg                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-20T09:30:31Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Promo12761.jpg                               0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-20T09:30:31Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Head.jpg                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:30:31Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/footer.png                                                      0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:30:18Z  Back_WebSite         Backend_WebSite         49.13.24.81      ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-20T09:30:11Z  Back_WebSite         Backend_WebSite         49.13.164.148    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:30:09Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-20T09:29:56Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/footer.png                                                      0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:29:56Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/mapicon.jpg                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.005
PrimaryResult  2026-07-20T09:29:56Z  Back_WebSite         Backend_WebSite         201.212.108.115  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/MktEvent/639173993765351895/Head.jpg                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
